at x=8; y=2;facet=2
at x=203; y=2;facet=2
at x=41; y=3;facet=3
at x=88; y=3;facet=8
at x=100; y=4;facet=8
at x=221; y=4;facet=2
at x=223; y=4;facet=2
at x=102; y=5;facet=2
at x=63; y=6;facet=2
at x=85; y=6;facet=8
at x=210; y=6;facet=2
at x=225; y=6;facet=1
at x=231; y=6;facet=4
at x=254; y=6;facet=8
at x=226; y=7;facet=6
at x=202; y=8;facet=6
at x=217; y=8;facet=5
at x=64; y=9;facet=3
at x=88; y=9;facet=6
at x=221; y=9;facet=1
at x=222; y=9;facet=5
at x=232; y=9;facet=3
at x=224; y=10;facet=2
at x=201; y=11;facet=2
at x=28; y=12;facet=6
at x=202; y=12;facet=5
at x=65; y=13;facet=6
at x=222; y=13;facet=8
at x=144; y=14;facet=8
at x=66; y=16;facet=8
at x=226; y=16;facet=7
at x=212; y=17;facet=8
at x=213; y=17;facet=7
at x=223; y=17;facet=7
at x=1; y=18;facet=7
at x=29; y=18;facet=2
at x=68; y=19;facet=8
at x=208; y=19;facet=4
at x=212; y=19;facet=5
at x=217; y=19;facet=7
at x=218; y=19;facet=4
at x=219; y=19;facet=1
at x=194; y=20;facet=6
at x=199; y=20;facet=6
at x=223; y=20;facet=1
at x=85; y=22;facet=8
at x=217; y=22;facet=3
at x=24; y=23;facet=4
at x=81; y=23;facet=4
at x=204; y=24;facet=6
at x=214; y=25;facet=6
at x=218; y=27;facet=1
at x=208; y=28;facet=4
at x=225; y=28;facet=3
at x=165; y=29;facet=3
at x=1; y=31;facet=3
at x=24; y=31;facet=5
at x=167; y=31;facet=8
at x=220; y=31;facet=3
at x=1; y=32;facet=3
at x=222; y=32;facet=6
at x=5; y=33;facet=8
at x=204; y=33;facet=2
at x=225; y=35;facet=3
at x=229; y=35;facet=1
at x=168; y=38;facet=3
at x=171; y=38;facet=2
at x=220; y=38;facet=4
at x=222; y=38;facet=3
at x=208; y=39;facet=1
at x=224; y=39;facet=1
at x=213; y=41;facet=2
at x=187; y=43;facet=8
at x=187; y=44;facet=8
at x=222; y=44;facet=4
at x=230; y=44;facet=4
at x=59; y=45;facet=7
at x=188; y=46;facet=6
at x=243; y=46;facet=2
at x=223; y=47;facet=2
at x=196; y=48;facet=2
at x=215; y=48;facet=3
at x=43; y=50;facet=8
at x=189; y=50;facet=6
at x=190; y=51;facet=8
at x=212; y=51;facet=4
at x=227; y=51;facet=5
at x=46; y=52;facet=4
at x=50; y=52;facet=7
at x=189; y=52;facet=1
at x=46; y=53;facet=4
at x=215; y=53;facet=1
at x=60; y=54;facet=5
at x=192; y=54;facet=2
at x=194; y=54;facet=8
at x=192; y=55;facet=5
at x=214; y=55;facet=5
at x=213; y=56;facet=1
at x=214; y=56;facet=6
at x=192; y=57;facet=7
at x=192; y=58;facet=3
at x=195; y=58;facet=8
at x=213; y=58;facet=7
at x=135; y=59;facet=3
at x=137; y=59;facet=2
at x=165; y=59;facet=4
at x=237; y=59;facet=5
at x=209; y=60;facet=2
at x=212; y=60;facet=7
at x=24; y=61;facet=3
at x=137; y=61;facet=7
at x=161; y=61;facet=6
at x=176; y=61;facet=7
at x=211; y=61;facet=8
at x=249; y=61;facet=8
at x=22; y=62;facet=4
at x=32; y=62;facet=2
at x=208; y=62;facet=7
at x=211; y=62;facet=8
at x=88; y=63;facet=4
at x=18; y=64;facet=2
at x=34; y=64;facet=8
at x=208; y=64;facet=7
at x=167; y=65;facet=7
at x=189; y=65;facet=4
at x=207; y=65;facet=8
at x=168; y=66;facet=1
at x=205; y=66;facet=2
at x=209; y=66;facet=6
at x=225; y=66;facet=3
at x=16; y=67;facet=7
at x=160; y=67;facet=5
at x=165; y=67;facet=2
at x=11; y=68;facet=1
at x=17; y=68;facet=4
at x=107; y=68;facet=6
at x=165; y=68;facet=7
at x=166; y=68;facet=1
at x=189; y=68;facet=6
at x=23; y=69;facet=1
at x=72; y=69;facet=6
at x=22; y=70;facet=7
at x=19; y=71;facet=5
at x=73; y=71;facet=8
at x=133; y=71;facet=6
at x=135; y=71;facet=8
at x=136; y=71;facet=4
at x=162; y=71;facet=8
at x=73; y=72;facet=8
at x=106; y=72;facet=2
at x=133; y=72;facet=1
at x=193; y=72;facet=2
at x=199; y=72;facet=7
at x=73; y=73;facet=3
at x=105; y=73;facet=4
at x=137; y=73;facet=1
at x=194; y=73;facet=5
at x=73; y=74;facet=2
at x=117; y=74;facet=7
at x=121; y=74;facet=5
at x=29; y=75;facet=4
at x=61; y=75;facet=6
at x=83; y=75;facet=5
at x=115; y=75;facet=3
at x=168; y=75;facet=8
at x=61; y=76;facet=7
at x=116; y=76;facet=7
at x=126; y=76;facet=2
at x=168; y=76;facet=1
at x=115; y=77;facet=7
at x=169; y=77;facet=8
at x=52; y=78;facet=8
at x=119; y=78;facet=6
at x=165; y=78;facet=6
at x=119; y=79;facet=5
at x=124; y=79;facet=2
at x=67; y=80;facet=5
at x=117; y=80;facet=8
at x=158; y=80;facet=2
at x=56; y=81;facet=3
at x=42; y=82;facet=3
at x=56; y=82;facet=5
at x=113; y=82;facet=2
at x=44; y=83;facet=6
at x=3; y=84;facet=7
at x=44; y=84;facet=3
at x=67; y=84;facet=5
at x=157; y=84;facet=6
at x=3; y=85;facet=1
at x=43; y=86;facet=5
at x=113; y=86;facet=5
at x=48; y=87;facet=2
at x=63; y=87;facet=8
at x=94; y=87;facet=8
at x=26; y=89;facet=3
at x=48; y=89;facet=2
at x=118; y=89;facet=8
at x=64; y=90;facet=7
at x=43; y=93;facet=5
at x=112; y=95;facet=2
at x=155; y=95;facet=6
at x=29; y=97;facet=3
at x=175; y=97;facet=4
at x=44; y=98;facet=4
at x=40; y=101;facet=7
at x=45; y=101;facet=3
at x=76; y=101;facet=2
at x=0; y=103;facet=5
at x=87; y=103;facet=8
at x=6; y=106;facet=3
at x=12; y=106;facet=7
at x=110; y=106;facet=6
at x=88; y=107;facet=5
at x=146; y=108;facet=1
at x=32; y=110;facet=2
at x=89; y=110;facet=8
at x=145; y=110;facet=6
at x=87; y=112;facet=1
at x=144; y=112;facet=8
at x=35; y=113;facet=6
at x=28; y=114;facet=3
at x=143; y=114;facet=2
at x=151; y=114;facet=3
at x=145; y=116;facet=1
at x=87; y=118;facet=5
at x=144; y=118;facet=2
at x=87; y=119;facet=4
at x=78; y=123;facet=5
at x=202; y=125;facet=4
at x=96; y=126;facet=2
at x=102; y=126;facet=6
at x=129; y=126;facet=5
at x=54; y=127;facet=2
at x=105; y=127;facet=1
at x=101; y=128;facet=8
at x=129; y=128;facet=8
at x=103; y=129;facet=1
at x=104; y=129;facet=1
at x=241; y=129;facet=6
at x=6; y=130;facet=8
at x=102; y=130;facet=2
at x=107; y=130;facet=3
at x=192; y=130;facet=7
at x=94; y=131;facet=4
at x=95; y=131;facet=3
at x=94; y=132;facet=5
at x=20; y=133;facet=1
at x=19; y=134;facet=7
at x=17; y=135;facet=5
at x=24; y=135;facet=1
at x=102; y=135;facet=5
at x=67; y=137;facet=6
at x=97; y=137;facet=5
at x=22; y=138;facet=1
at x=127; y=138;facet=6
at x=99; y=140;facet=4
at x=114; y=142;facet=2
at x=116; y=142;facet=6
at x=105; y=143;facet=8
at x=103; y=144;facet=6
at x=117; y=144;facet=3
at x=117; y=145;facet=7
at x=135; y=145;facet=4
at x=128; y=146;facet=5
at x=29; y=147;facet=5
at x=129; y=147;facet=2
at x=130; y=148;facet=2
at x=136; y=148;facet=1
at x=236; y=148;facet=2
at x=31; y=149;facet=1
at x=104; y=149;facet=5
at x=187; y=149;facet=3
at x=83; y=150;facet=3
at x=188; y=150;facet=1
at x=108; y=151;facet=4
at x=114; y=151;facet=7
at x=209; y=151;facet=8
at x=223; y=151;facet=8
at x=112; y=152;facet=5
at x=134; y=152;facet=5
at x=138; y=152;facet=1
at x=142; y=152;facet=5
at x=82; y=153;facet=4
at x=138; y=153;facet=7
at x=242; y=153;facet=4
at x=110; y=154;facet=1
at x=86; y=155;facet=7
at x=109; y=155;facet=2
at x=137; y=155;facet=3
