at x=99; y=0;facet=3
at x=141; y=0;facet=1
at x=27; y=2;facet=3
at x=27; y=2;facet=3
at x=27; y=2;facet=3
at x=27; y=2;facet=3
at x=80; y=4;facet=1
at x=80; y=4;facet=1
at x=80; y=4;facet=1
at x=140; y=4;facet=5
at x=140; y=4;facet=5
at x=140; y=4;facet=5
at x=223; y=4;facet=6
at x=223; y=4;facet=6
at x=79; y=5;facet=3
at x=79; y=5;facet=3
at x=86; y=5;facet=3
at x=86; y=5;facet=3
at x=220; y=5;facet=1
at x=220; y=5;facet=1
at x=211; y=6;facet=2
at x=211; y=6;facet=2
at x=211; y=6;facet=2
at x=84; y=7;facet=4
at x=84; y=7;facet=4
at x=84; y=7;facet=4
at x=228; y=7;facet=2
at x=228; y=7;facet=2
at x=228; y=7;facet=2
at x=231; y=7;facet=2
at x=231; y=7;facet=2
at x=232; y=7;facet=5
at x=232; y=7;facet=5
at x=232; y=7;facet=5
at x=232; y=7;facet=5
at x=224; y=8;facet=3
at x=221; y=10;facet=5
at x=221; y=10;facet=5
at x=12; y=11;facet=1
at x=12; y=11;facet=1
at x=12; y=11;facet=1
at x=12; y=11;facet=1
at x=65; y=11;facet=3
at x=65; y=11;facet=3
at x=65; y=11;facet=3
at x=197; y=11;facet=6
at x=197; y=11;facet=6
at x=197; y=11;facet=6
at x=197; y=11;facet=6
at x=197; y=11;facet=6
at x=220; y=11;facet=1
at x=220; y=11;facet=1
at x=231; y=11;facet=2
at x=231; y=11;facet=2
at x=231; y=11;facet=2
at x=197; y=12;facet=2
at x=198; y=12;facet=3
at x=198; y=12;facet=3
at x=198; y=12;facet=3
at x=198; y=12;facet=3
at x=219; y=12;facet=1
at x=219; y=12;facet=1
at x=65; y=13;facet=4
at x=191; y=13;facet=5
at x=191; y=13;facet=5
at x=191; y=13;facet=5
at x=229; y=13;facet=5
at x=229; y=13;facet=5
at x=218; y=14;facet=1
at x=218; y=14;facet=1
at x=218; y=14;facet=1
at x=228; y=14;facet=6
at x=228; y=14;facet=6
at x=228; y=14;facet=6
at x=218; y=15;facet=6
at x=219; y=15;facet=1
at x=221; y=15;facet=4
at x=221; y=15;facet=4
at x=221; y=15;facet=4
at x=217; y=16;facet=5
at x=217; y=16;facet=5
at x=217; y=16;facet=5
at x=220; y=16;facet=6
at x=220; y=16;facet=6
at x=220; y=16;facet=6
at x=220; y=16;facet=6
at x=227; y=16;facet=3
at x=227; y=16;facet=3
at x=146; y=17;facet=6
at x=146; y=17;facet=6
at x=229; y=17;facet=5
at x=229; y=17;facet=5
at x=209; y=18;facet=4
at x=209; y=18;facet=4
at x=209; y=18;facet=4
at x=209; y=18;facet=4
at x=220; y=18;facet=4
at x=220; y=18;facet=4
at x=229; y=18;facet=6
at x=28; y=19;facet=6
at x=28; y=19;facet=6
at x=212; y=19;facet=3
at x=212; y=19;facet=3
at x=212; y=19;facet=3
at x=212; y=19;facet=3
at x=217; y=19;facet=5
at x=217; y=19;facet=5
at x=226; y=19;facet=4
at x=226; y=19;facet=4
at x=226; y=19;facet=4
at x=215; y=20;facet=6
at x=215; y=20;facet=6
at x=215; y=20;facet=6
at x=215; y=20;facet=6
at x=82; y=21;facet=4
at x=1; y=23;facet=6
at x=1; y=23;facet=6
at x=1; y=23;facet=6
at x=1; y=23;facet=6
at x=81; y=23;facet=5
at x=81; y=23;facet=5
at x=81; y=23;facet=5
at x=163; y=23;facet=1
at x=163; y=23;facet=1
at x=215; y=23;facet=5
at x=203; y=24;facet=1
at x=203; y=24;facet=1
at x=219; y=24;facet=3
at x=219; y=24;facet=3
at x=226; y=24;facet=4
at x=226; y=24;facet=4
at x=226; y=24;facet=4
at x=215; y=25;facet=5
at x=215; y=25;facet=5
at x=216; y=25;facet=3
at x=215; y=26;facet=6
at x=215; y=26;facet=6
at x=215; y=26;facet=6
at x=216; y=26;facet=3
at x=216; y=26;facet=3
at x=225; y=26;facet=5
at x=200; y=27;facet=5
at x=200; y=27;facet=5
at x=200; y=27;facet=5
at x=204; y=27;facet=3
at x=204; y=27;facet=3
at x=216; y=28;facet=4
at x=216; y=28;facet=4
at x=216; y=28;facet=4
at x=216; y=28;facet=4
at x=166; y=29;facet=5
at x=166; y=29;facet=5
at x=201; y=29;facet=5
at x=201; y=29;facet=5
at x=201; y=29;facet=5
at x=208; y=29;facet=1
at x=208; y=29;facet=1
at x=222; y=29;facet=2
at x=166; y=30;facet=3
at x=166; y=30;facet=3
at x=220; y=30;facet=2
at x=220; y=30;facet=2
at x=220; y=30;facet=2
at x=222; y=31;facet=3
at x=222; y=31;facet=3
at x=224; y=31;facet=2
at x=225; y=36;facet=1
at x=225; y=36;facet=1
at x=225; y=36;facet=1
at x=225; y=36;facet=1
at x=229; y=36;facet=6
at x=224; y=37;facet=5
at x=224; y=37;facet=5
at x=224; y=37;facet=5
at x=40; y=38;facet=6
at x=166; y=38;facet=1
at x=166; y=38;facet=1
at x=166; y=38;facet=1
at x=219; y=38;facet=2
at x=222; y=38;facet=2
at x=40; y=39;facet=6
at x=202; y=39;facet=2
at x=196; y=40;facet=6
at x=204; y=40;facet=6
at x=204; y=40;facet=6
at x=204; y=40;facet=6
at x=227; y=40;facet=2
at x=209; y=41;facet=5
at x=209; y=41;facet=5
at x=209; y=41;facet=5
at x=209; y=41;facet=5
at x=162; y=42;facet=1
at x=162; y=42;facet=1
at x=162; y=42;facet=1
at x=43; y=43;facet=4
at x=43; y=43;facet=4
at x=43; y=43;facet=4
at x=43; y=43;facet=4
at x=43; y=43;facet=4
at x=59; y=43;facet=3
at x=59; y=43;facet=3
at x=59; y=43;facet=3
at x=59; y=43;facet=3
at x=60; y=43;facet=5
at x=60; y=43;facet=5
at x=213; y=44;facet=4
at x=213; y=44;facet=4
at x=188; y=46;facet=6
at x=200; y=46;facet=2
at x=200; y=46;facet=2
at x=200; y=46;facet=2
at x=220; y=46;facet=1
at x=220; y=46;facet=1
at x=220; y=46;facet=1
at x=220; y=46;facet=1
at x=221; y=46;facet=3
at x=221; y=46;facet=3
at x=55; y=47;facet=6
at x=55; y=47;facet=6
at x=200; y=47;facet=2
at x=200; y=47;facet=2
at x=204; y=47;facet=5
at x=204; y=47;facet=5
at x=204; y=47;facet=5
at x=44; y=48;facet=2
at x=44; y=48;facet=2
at x=46; y=48;facet=1
at x=46; y=48;facet=1
at x=46; y=48;facet=1
at x=192; y=48;facet=4
at x=192; y=48;facet=4
at x=216; y=48;facet=1
at x=219; y=48;facet=1
at x=219; y=48;facet=1
at x=55; y=49;facet=1
at x=56; y=49;facet=5
at x=195; y=49;facet=2
at x=195; y=49;facet=2
at x=195; y=49;facet=2
at x=204; y=49;facet=4
at x=215; y=49;facet=2
at x=215; y=49;facet=2
at x=47; y=50;facet=1
at x=47; y=50;facet=1
at x=47; y=50;facet=1
at x=57; y=50;facet=4
at x=57; y=50;facet=4
at x=59; y=50;facet=2
at x=61; y=50;facet=1
at x=61; y=50;facet=1
at x=63; y=50;facet=2
at x=189; y=50;facet=5
at x=189; y=50;facet=5
at x=193; y=50;facet=5
at x=193; y=50;facet=5
at x=221; y=50;facet=5
at x=221; y=50;facet=5
at x=221; y=50;facet=5
at x=221; y=50;facet=5
at x=221; y=50;facet=5
at x=225; y=50;facet=5
at x=225; y=50;facet=5
at x=225; y=50;facet=5
at x=52; y=51;facet=6
at x=52; y=51;facet=6
at x=52; y=51;facet=6
at x=52; y=51;facet=6
at x=54; y=51;facet=4
at x=54; y=51;facet=4
at x=57; y=51;facet=5
at x=57; y=51;facet=5
at x=59; y=51;facet=3
at x=59; y=51;facet=3
at x=192; y=51;facet=5
at x=192; y=51;facet=5
at x=192; y=51;facet=5
at x=194; y=51;facet=3
at x=194; y=51;facet=3
at x=194; y=51;facet=3
at x=204; y=51;facet=3
at x=204; y=51;facet=3
at x=204; y=51;facet=3
at x=46; y=52;facet=2
at x=46; y=52;facet=2
at x=46; y=52;facet=2
