at x=15; y=0;facet=1
at x=101; y=0;facet=4
at x=171; y=0;facet=2
at x=83; y=1;facet=3
at x=89; y=2;facet=2
at x=208; y=2;facet=6
at x=43; y=4;facet=3
at x=100; y=4;facet=1
at x=103; y=4;facet=6
at x=141; y=4;facet=3
at x=208; y=4;facet=7
at x=216; y=4;facet=3
at x=222; y=5;facet=4
at x=201; y=6;facet=5
at x=212; y=6;facet=1
at x=229; y=6;facet=2
at x=217; y=8;facet=2
at x=221; y=8;facet=8
at x=222; y=8;facet=8
at x=195; y=9;facet=1
at x=92; y=10;facet=8
at x=202; y=10;facet=4
at x=83; y=11;facet=1
at x=232; y=11;facet=5
at x=196; y=12;facet=7
at x=206; y=12;facet=8
at x=200; y=13;facet=8
at x=200; y=14;facet=3
at x=230; y=14;facet=7
at x=66; y=16;facet=1
at x=225; y=16;facet=2
at x=148; y=17;facet=2
at x=208; y=17;facet=8
at x=223; y=17;facet=1
at x=192; y=18;facet=4
at x=223; y=18;facet=2
at x=57; y=19;facet=6
at x=193; y=19;facet=3
at x=208; y=19;facet=6
at x=194; y=20;facet=1
at x=197; y=20;facet=8
at x=229; y=20;facet=3
at x=69; y=21;facet=5
at x=203; y=21;facet=8
at x=24; y=22;facet=6
at x=32; y=22;facet=5
at x=228; y=22;facet=8
at x=208; y=24;facet=3
at x=211; y=24;facet=8
at x=200; y=26;facet=6
at x=198; y=27;facet=5
at x=26; y=28;facet=6
at x=208; y=30;facet=5
at x=220; y=30;facet=6
at x=6; y=31;facet=5
at x=209; y=31;facet=6
at x=208; y=32;facet=6
at x=169; y=38;facet=2
at x=170; y=39;facet=5
at x=167; y=40;facet=2
at x=165; y=41;facet=4
at x=66; y=42;facet=3
at x=67; y=44;facet=6
at x=188; y=44;facet=8
at x=230; y=45;facet=4
at x=44; y=46;facet=5
at x=46; y=46;facet=5
at x=215; y=48;facet=6
at x=227; y=48;facet=2
at x=62; y=49;facet=7
at x=63; y=49;facet=3
at x=218; y=49;facet=7
at x=49; y=50;facet=5
at x=189; y=50;facet=4
at x=205; y=51;facet=8
at x=224; y=51;facet=5
at x=60; y=53;facet=4
at x=215; y=53;facet=6
at x=218; y=53;facet=4
at x=221; y=53;facet=2
at x=191; y=54;facet=8
at x=211; y=54;facet=3
at x=176; y=55;facet=7
at x=198; y=55;facet=7
at x=38; y=58;facet=7
at x=40; y=58;facet=8
at x=213; y=58;facet=6
at x=54; y=59;facet=5
at x=164; y=59;facet=6
at x=161; y=60;facet=3
at x=213; y=60;facet=2
at x=23; y=61;facet=1
at x=162; y=61;facet=2
at x=209; y=61;facet=2
at x=18; y=63;facet=6
at x=134; y=63;facet=3
at x=204; y=63;facet=7
at x=134; y=64;facet=5
at x=159; y=65;facet=5
at x=63; y=66;facet=8
at x=179; y=66;facet=4
at x=225; y=66;facet=7
at x=16; y=67;facet=2
at x=202; y=67;facet=4
at x=71; y=68;facet=1
at x=133; y=68;facet=8
at x=19; y=69;facet=4
at x=133; y=69;facet=6
at x=197; y=69;facet=1
at x=198; y=69;facet=7
at x=218; y=69;facet=6
at x=22; y=70;facet=7
at x=107; y=70;facet=7
at x=108; y=70;facet=6
at x=19; y=71;facet=4
at x=67; y=71;facet=5
at x=136; y=71;facet=4
at x=195; y=71;facet=3
at x=201; y=71;facet=2
at x=163; y=72;facet=3
at x=195; y=72;facet=6
at x=197; y=72;facet=3
at x=199; y=72;facet=5
at x=73; y=73;facet=1
at x=116; y=73;facet=1
at x=120; y=73;facet=5
at x=169; y=74;facet=2
at x=65; y=75;facet=5
at x=72; y=75;facet=2
at x=116; y=75;facet=5
at x=196; y=75;facet=2
at x=55; y=76;facet=2
at x=120; y=76;facet=5
at x=133; y=76;facet=5
at x=39; y=77;facet=3
at x=119; y=78;facet=3
at x=192; y=78;facet=5
at x=38; y=79;facet=4
at x=52; y=79;facet=4
at x=67; y=79;facet=1
at x=165; y=79;facet=8
at x=58; y=80;facet=4
at x=65; y=80;facet=8
at x=59; y=81;facet=1
at x=117; y=81;facet=7
at x=162; y=81;facet=3
at x=35; y=82;facet=7
at x=7; y=83;facet=4
at x=42; y=83;facet=3
at x=115; y=84;facet=5
at x=131; y=84;facet=5
at x=2; y=85;facet=4
at x=49; y=85;facet=8
at x=111; y=85;facet=8
at x=159; y=85;facet=7
at x=49; y=86;facet=7
at x=113; y=86;facet=5
at x=26; y=87;facet=3
at x=118; y=91;facet=1
at x=27; y=92;facet=6
at x=155; y=95;facet=6
at x=110; y=96;facet=1
at x=176; y=96;facet=7
at x=45; y=98;facet=6
at x=46; y=98;facet=2
at x=47; y=98;facet=5
at x=42; y=99;facet=8
at x=41; y=100;facet=8
at x=112; y=100;facet=1
at x=42; y=102;facet=6
at x=110; y=102;facet=8
at x=150; y=102;facet=6
at x=151; y=102;facet=2
at x=151; y=103;facet=5
at x=158; y=103;facet=6
at x=0; y=104;facet=8
at x=6; y=105;facet=2
at x=78; y=106;facet=8
at x=87; y=106;facet=6
at x=80; y=107;facet=6
at x=88; y=108;facet=4
at x=189; y=109;facet=7
at x=89; y=110;facet=3
at x=151; y=110;facet=8
at x=147; y=111;facet=7
at x=34; y=112;facet=8
at x=144; y=112;facet=5
at x=153; y=113;facet=1
at x=254; y=113;facet=5
at x=36; y=115;facet=7
at x=149; y=115;facet=7
at x=141; y=117;facet=1
at x=144; y=118;facet=6
at x=147; y=118;facet=5
at x=186; y=118;facet=5
at x=87; y=119;facet=6
